1356,1356,2025-12-27T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2021,2010,24.16779211,-33.6982994,446,11767,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1408,1408,2026-12-26T00:00:00.0000000,11.7633,Hartman,173.5416423,3970.35,0,2004-2010,30,2021,2026,24.16779211,-33.6982994,446,11765,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1460,1460,2027-12-25T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2021,2026,24.16779211,-33.6982994,446,11764,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1513,1513,2028-12-30T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2028,2026,24.16779211,-33.6982994,446,10655,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1565,1565,2029-12-29T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2028,2026,24.16779211,-33.6982994,446,11768,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1617,1617,2030-12-28T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2028,2026,24.16779211,-33.6982994,446,11764,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1669,1669,2031-12-27T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2028,2026,24.16779211,-33.6982994,446,11768,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1721,1721,2032-12-25T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2028,2026,24.16779211,-33.6982994,446,11757,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1774,1774,2033-12-31T00:00:00.0000000,11.7633,Hartman,206.0190138,3975.75,0,2004-2010,30,2028,2033,24.16779211,-33.6982994,446,11778,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1823,1823,2034-12-09T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2028,2033,24.16779211,-33.6982994,446,11755,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1878,1878,2035-12-29T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2028,2033,24.16779211,-33.6982994,446,11772,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1930,1930,2036-12-27T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2036,2033,24.16779211,-33.6982994,446,11768,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
1982,1982,2037-12-26T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2036,2033,24.16779211,-33.6982994,446,11772,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
2034,2034,2038-12-25T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2036,2033,24.16779211,-33.6982994,446,11756,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
2087,2087,2039-12-31T00:00:00.0000000,11.7633,Hartman,0,0,0,2004-2010,30,2036,2033,24.16779211,-33.6982994,446,11768,-33.6982994,24.16779211,357362fb-4f78-42ff-a43c-cbe284072086
